Unnamed: 0,Last modified: 2013-02-11,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
CCE-1489-4,"The ""Disable commands - Database Tools | Administer | Users and Permission | User-Level Security Wizard..."" setting should be configured correctly for Access 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Disable commands - Database Tools | Administer | Users and Permission | User-Level Security Wizard... 
(2)  Software\Policies\Microsoft\Office\12.0\Access\DisabledCmdBarItemsCheckBoxes",,CCE-1489,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Disable commands - Database Tools | Administer | Users and Permission | User-Level Security Wizard...,,,
CCE-1392-0,"The ""Disable commands - Database Tools | Database Tools | Encode/Decode Database"" setting should be configured correctly for Access 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Disable commands - Database Tools | Database Tools | Encode/Decode Database 
(2)  Software\Policies\Microsoft\Office\12.0\Access\DisabledCmdBarItemsCheckBoxes",,CCE-1392,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Disable commands - Database Tools | Database Tools | Encode/Decode Database,,,
CCE-1414-2,"The ""Disable commands - Database Tools | Macro | Visual Basic"" setting should be configured correctly for Access 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Disable commands - Database Tools | Macro | Visual Basic 
(2)  Software\Policies\Microsoft\Office\12.0\Access\DisabledCmdBarItemsCheckBoxes",,CCE-1414,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Disable commands - Database Tools | Macro | Visual Basic,,,
CCE-1418-3,"The ""Disable commands - Database Tools | Macro | Run Macro"" setting should be configured correctly for Access 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Disable commands - Database Tools | Macro | Run Macro 
(2)  Software\Policies\Microsoft\Office\12.0\Access\DisabledCmdBarItemsCheckBoxes",,CCE-1418,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Disable commands - Database Tools | Macro | Run Macro,,,
CCE-1405-0,"The ""Database Tools | Macro | Convert Macros to Visual Basic"" setting should be configured correctly for Access 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Database Tools | Macro | Convert Macros to Visual Basic 
(2)  Software\Policies\Microsoft\Office\12.0\Access\DisabledCmdBarItemsCheckBoxes",,CCE-1405,,User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Database Tools | Macro | Convert Macros to Visual Basic,,,
CCE-1550-3,"The ""Database Tools | Macro | Create Shortcut Menu from Macro"" setting should be configured correctly for Access 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Database Tools | Macro | Create Shortcut Menu from Macro 
(2)  Software\Policies\Microsoft\Office\12.0\Access\DisabledCmdBarItemsCheckBoxes",,CCE-1550,,User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Database Tools | Macro | Create Shortcut Menu from Macro,,,
CCE-1075-1,"The ""Disable shortcut keys"" setting should be configured correctly for Access 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Disable shortcut keys 
(2)  Software\Policies\Microsoft\Office\12.0\Access\DisabledShortcutKeysCheckBoxes",,CCE-1075,Table 1.114. Disable shortcut keys,User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Disable shortcut keys,,,
CCE-709-6,"The ""Disable commands - Ctrl+K (Office Button | Access Options | Customize | All Commands | Insert Hyperlinks)"" setting should be configured correctly for Access 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Disable commands - Ctrl+K (Office Button | Access Options | Customize | All Commands | Insert Hyperlinks) 
(2)  Software\Policies\Microsoft\Office\12.0\Access\DisabledShortcutKeysCheckBoxes",,CCE-709,Table 1.114. Disable shortcut keys,User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Disable commands - Ctrl+K (Office Button | Access Options | Customize | All Commands | Insert Hyperlinks),,,
CCE-1502-4,"The ""Disable commands - Alt+F11 (Database Tools | Macro | Visual Basic)"" setting should be configured correctly for Access 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Disable commands - Alt+F11 (Database Tools | Macro | Visual Basic) 
(2)  Software\Policies\Microsoft\Office\12.0\Access\DisabledShortcutKeysCheckBoxes",,CCE-1502,Table 1.114. Disable shortcut keys,User Configuration\Administrative Templates\Microsoft Office Access 2007\Disable items in user interface\Predefined\Disable commands - Alt+F11 (Database Tools | Macro | Visual Basic),,,
CCE-1260-9,"The ""Default file format (Access 2007 | Access 2002-2003)"" setting should be configured correctly for Access 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Access 2007\Miscellaneous\Default file format (Access 2007 | Access 2002-2003) 
(2)  Software\Policies\Microsoft\Office\12.0\Access\Settings",,CCE-1260,Table 1.80. Default file format,User Configuration\Administrative Templates\Microsoft Office Access 2007\Miscellaneous\Default file format (Access 2007 | Access 2002-2003),,,STIG ID: DTOO136 - Access Rule ID: SV-18706r2_rule Vuln ID: V-17584: Set the default saved file format for Access. 
CCE-1510-7,"The ""Do not prompt to convert older databases"" setting should be configured correctly for Access 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Access 2007\Miscellaneous\Do not prompt to convert older databases 
(2)  Software\Policies\Microsoft\Office\12.0\Access\Settings",,CCE-1510,Table 1.141. Do not prompt to convert older databases,User Configuration\Administrative Templates\Microsoft Office Access 2007\Miscellaneous\Do not prompt to convert older databases,,,
CCE-1532-1,"The ""Internet and network paths as hyperlinks"" setting should be configured correctly for Excel 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Proofing\Autocorrect Options\Internet and network paths as hyperlinks 
(2)  Software\Policies\Microsoft\Office\12.0\Excel\Options",,CCE-1532,Table 1.164. Internet and network paths as hyperlinks,User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Proofing\Autocorrect Options\Internet and network paths as hyperlinks,,,
CCE-1039-7,"The ""Save Excel files as (Excel Workbook (*.xlsx) | Excel Macro-Enabled Workbook (*.xlsm) | Excel Binary Workbook (*.xlsb) | Web Page (*.htm; *.html) | Excel 97-2003 Workbook (*.xls) | Excel 5.0/95 Workbook (*.xls))"" setting should be configured correctly for Excel 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Save\Save Excel files as (Excel Workbook (*.xlsx) | Excel Macro-Enabled Workbook (*.xlsm) | Excel Binary Workbook (*.xlsb) | Web Page (*.htm; *.html) | Excel 97-2003 Workbook (*.xls) | Excel 5.0/95 Workbook (*.xls)) 
(2)  Software\Policies\Microsoft\Office\12.0\Excel\Options",,CCE-1039,Table 1.211. Save Excel files as,User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Save\Save Excel files as (Excel Workbook (*.xlsx) | Excel Macro-Enabled Workbook (*.xlsm) | Excel Binary Workbook (*.xlsb) | Web Page (*.htm; *.html) | Excel 97-2003 Workbook (*.xls) | Excel 5.0/95 Workbook (*.xls)),,,
CCE-1295-5,"The ""Disable AutoRepublish"" setting should be configured correctly for Excel 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Save\Disable AutoRepublish 
(2)  Software\Policies\Microsoft\Office\12.0\Excel\Options",,CCE-1295,Table 1.91. Disable AutoRepublish,User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Save\Disable AutoRepublish,,,
CCE-1334-2,"The ""AutoRepublish Warning Alert (Always show the alert before publishing | Never show the alert before publishing)"" setting should be configured correctly for Excel 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Save\AutoRepublish Warning Alert (Always show the alert before publishing | Never show the alert before publishing) 
(2)  Software\Policies\Microsoft\Office\12.0\Excel\Options",,CCE-1334,Table 1.25. AutoRepublish Warning Alert,"User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Save\AutoRepublish Warning Alert (Always show the alert before publishing | Never show the alert before publishing)
",,,
CCE-1308-6,"The ""Determine whether to force encrypted macros to be scanned in Microsoft Excel Open XML workbooks"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Security\Determine whether to force encrypted macros to be scanned in Microsoft Excel Open XML workbooks 
(2)  Software\Policies\Microsoft\Office\12.0\Excel\Security",,CCE-1308,Table 1.81. Determine whether to force encrypted macros to be scanned in Microsoft Excel Open XML workbooks,User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Security\Determine whether to force encrypted macros to be scanned in Microsoft Excel Open XML workbooks,,,
CCE-616-3,"The ""Force file extension to match file type (Allow different | Allow different, but warn | Always match file type)"" setting should be configured correctly for Excel 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Security\Force file extension to match file type (Allow different | Allow different, but warn | Always match file type) 
(2)  Software\Policies\Microsoft\Office\12.0\Excel\Security",,CCE-616,Table 1.155. Force file extension to match file type,"User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Security\Force file extension to match file type (Allow different | Allow different, but warn | Always match file type)",,,
CCE-1246-8,"The ""Store macro in Personal Macro Workbook by default"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Security\Trust Center\Store macro in Personal Macro Workbook by default 
(2)  Software\Policies\Microsoft\Office\12.0\Excel\Security",,CCE-1246,Table 1.221. Store macro in Personal Macro Workbook by default,User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Security\Trust Center\Store macro in Personal Macro Workbook by default,,,
CCE-1251-8,"The ""Disable all application add-ins"" setting should be configured correctly for Excel 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Security\Trust Center\Disable all application add-ins 
(2)  Software\Policies\Microsoft\Office\12.0\Excel\Security",,CCE-1251,Table 1.87. Disable all application add-ins,User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Security\Trust Center\Disable all application add-ins,,,
CCE-1524-8,"The ""Require that application add-ins are signed by Trusted Publisher"" setting should be configured correctly for Excel 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Security\Trust Center\Require that application add-ins are signed by Trusted Publisher 
(2)  Software\Policies\Microsoft\Office\12.0\Excel\Security",,CCE-1524,Table 1.200. Require that application add-ins are signed by Trusted Publisher,User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Security\Trust Center\Require that application add-ins are signed by Trusted Publisher,,,
CCE-1422-5,"The ""Disable Trust Bar Notification for unsigned application add-ins"" setting should be configured correctly for Excel 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Security\Trust Center\Disable Trust Bar Notification for unsigned application add-ins 
(2)  Software\Policies\Microsoft\Office\12.0\Excel\Security",,CCE-1422,Table 1.120. Disable Trust Bar Notification for unsigned application add-ins,User Configuration\Administrative Templates\Microsoft Office Excel 2007\Excel Options\Security\Trust Center\Disable Trust Bar Notification for unsigned application add-ins,,,
