CCE ID v5,CCE Title,USGCB Setting,Technical Mechanism,Configuration Details,Rationale,Impact,800-53 Mapping,National Information Assurance Partnership Operating System Protection Profile,Center for Internet Security,Defense Information Systems Agency Security Security Requirements Guide,Configuration Group
CCE-82830-1,Configure auditing of unsuccessful file modifications,audit enabled,via /etc/audit/audit.rules or auditctl,"Ensure that unsuccessful attempts to modify a file are audited.

The following rules configure audit as described above:
## Unsuccessful file modifications (open for write or truncate)
-a always,exit -F arch=b32 -S openat,open_by_handle_at -F a2&amp;01003 -F exit=-EACCES -F auid&gt;=1000 -F auid!=unset -F key=unsuccessful-modification
-a always,exit -F arch=b64 -S openat,open_by_handle_at -F a2&amp;01003 -F exit=-EACCES -F auid&gt;=1000 -F auid!=unset -F key=unsuccessful-modification
-a always,exit -F arch=b32 -S open -F a1&amp;01003 -F exit=-EACCES -F auid&gt;=1000 -F auid!=unset -F key=unsuccessful-modification
-a always,exit -F arch=b64 -S open -F a1&amp;01003 -F exit=-EACCES -F auid&gt;=1000 -F auid!=unset -F key=unsuccessful-modification
-a always,exit -F arch=b32 -S truncate,ftruncate -F exit=-EACCES -F auid&gt;=1000 -F auid!=unset -F key=unsuccessful-modification
-a always,exit -F arch=b64 -S truncate,ftruncate -F exit=-EACCES -F auid&gt;=1000 -F auid!=unset -F key=unsuccessful-modification
-a always,exit -F arch=b32 -S openat,open_by_handle_at -F a2&amp;01003 -F exit=-EPERM -F auid&gt;=1000 -F auid!=unset -F key=unsuccessful-modification
-a always,exit -F arch=b64 -S openat,open_by_handle_at -F a2&amp;01003 -F exit=-EPERM -F auid&gt;=1000 -F auid!=unset -F key=unsuccessful-modification
-a always,exit -F arch=b32 -S open -F a1&amp;01003 -F exit=-EPERM -F auid&gt;=1000 -F auid!=unset -F key=unsuccessful-modification
-a always,exit -F arch=b64 -S open -F a1&amp;01003 -F exit=-EPERM -F auid&gt;=1000 -F auid!=unset -F key=unsuccessful-modification
-a always,exit -F arch=b32 -S truncate,ftruncate -F exit=-EPERM -F auid&gt;=1000 -F auid!=unset -F key=unsuccessful-modification
-a always,exit -F arch=b64 -S truncate,ftruncate -F exit=-EPERM -F auid&gt;=1000 -F auid!=unset -F key=unsuccessful-modification


The Audit package provides pre-configured  rules in /usr/share/audit/sample-rules. The above content can be found in /usr/share/audit/sample-rules/30-ospp-v42-2-modify-failed.rules.
To deploy this configuration, it is recommended to copy it over to the /etc/audit/rules.d/ directory:

cp /usr/share/audit/sample-rules/30-ospp-v42-2-modify-failed.rules /etc/audit/rules.d/


Load new Audit rules into kernel by running:
augenrules --load

Note: This rule utilizes a file provided by Audit package to comply with OSPP 4.2.1. You may reuse this rule in different profiles. If you decide to do so, it is recommended that you inspect contents of the file closely and make sure that they are alligned with your needs.",Unsuccessful file modifications might be a sign of a malicious action being performed on the system. Auditing of such events helps in detection and investigation of such actions.,medium,AU-2(a),FAU_GEN.1.1.c,,"SRG-OS-000458-GPOS-00203,SRG-OS-000461-GPOS-00205,SRG-OS-000463-GPOS-00207,SRG-OS-000465-GPOS-00209,SRG-OS-000474-GPOS-00219,SRG-OS-000475-GPOS-00220",System Accounting with auditd
CCE-82309-6,Configure audit according to OSPP requirements,audit enabled,via /etc/audit/audit.rules or auditctl,"Configure audit to meet requirements for Operating System Protection Profile (OSPP) v4.2.1.

Audit defines groups of rules in /usr/share/doc/audit/rules to satisfy specific policies.

To fulfill requirements for compliance with OSPP v4.2.1, the following files are necessary:
/usr/share/doc/audit/rules/10-base-config.rules/usr/share/doc/audit/rules/11-loginuid.rules/usr/share/doc/audit/rules/30-ospp-v42.rules/usr/share/doc/audit/rules/43-module-load.rules

Copy the files from /usr/share/doc/audit/rules to /etc/audit/rules.d:

cp /usr/share/doc/audit*/rules/{10-base-config,11-loginuid,30-ospp-v42,43-module-load}.rules /etc/audit/rules.d/
",The audit rules defined in /usr/share/doc/audit/rules are the recommended way to meet compliance with OSPP v4.2.1.,medium,NONE,FAU_GEN.1.1.c,,"SRG-OS-000004-GPOS-00004,SRG-OS-000064-GPOS-00033,SRG-OS-000240-GPOS-00090,SRG-OS-000241-GPOS-00091,SRG-OS-000303-GPOS-00120,SRG-OS-000327-GPOS-00127,SRG-OS-000365-GPOS-00152,SRG-OS-000458-GPOS-00203,SRG-OS-000461-GPOS-00205,SRG-OS-000462-GPOS-00206,SRG-OS-000463-GPOS-00207,SRG-OS-000465-GPOS-00209,SRG-OS-000466-GPOS-00210,SRG-OS-000467-GPOS-00211,SRG-OS-000468-GPOS-00212,SRG-OS-000470-GPOS-00214,SRG-OS-000471-GPOS-00215,SRG-OS-000471-GPOS-00216,SRG-OS-000472-GPOS-00217,SRG-OS-000474-GPOS-00219,SRG-OS-000475-GPOS-00220,SRG-OS-000476-GPOS-00221,SRG-OS-000477-GPOS-00222",System Accounting with auditd
CCE-82829-3,Configure auditing of successful file creations,audit enabled,via /etc/audit/audit.rules or auditctl,"Ensure that successful attempts to create a file are audited.

The following rules configure audit as described above:
## Successful file creation (open with O_CREAT)
-a always,exit -F arch=b32 -S openat,open_by_handle_at -F a2&amp;0100 -F success=1 -F auid&gt;=1000 -F auid!=unset -F key=successful-create
-a always,exit -F arch=b64 -S openat,open_by_handle_at -F a2&amp;0100 -F success=1 -F auid&gt;=1000 -F auid!=unset -F key=successful-create
-a always,exit -F arch=b32 -S open -F a1&amp;0100 -F success=1 -F auid&gt;=1000 -F auid!=unset -F key=successful-create
-a always,exit -F arch=b64 -S open -F a1&amp;0100 -F success=1 -F auid&gt;=1000 -F auid!=unset -F key=successful-create
-a always,exit -F arch=b32 -S creat -F success=1 -F auid&gt;=1000 -F auid!=unset -F key=successful-create
-a always,exit -F arch=b64 -S creat -F success=1 -F auid&gt;=1000 -F auid!=unset -F key=successful-create


The Audit package provides pre-configured  rules in /usr/share/audit/sample-rules. The above content can be found in /usr/share/audit/sample-rules/30-ospp-v42-1-create-success.rules.
To deploy this configuration, it is recommended to copy it over to the /etc/audit/rules.d/ directory:

cp /usr/share/audit/sample-rules/30-ospp-v42-1-create-success.rules /etc/audit/rules.d/


Load new Audit rules into kernel by running:
augenrules --load",Auditing of successful attempts to create a file helps in investigation of actions which happened on the system.,medium,AU-2(a),FAU_GEN.1.1.c,,"SRG-OS-000458-GPOS-00203,SRG-OS-000461-GPOS-00205,SRG-OS-000463-GPOS-00207,SRG-OS-000465-GPOS-00209,SRG-OS-000474-GPOS-00219,SRG-OS-000475-GPOS-00220",System Accounting with auditd
CCE-82827-7,Configure basic parameters of Audit system,audit enabled,via /etc/audit/audit.rules or auditctl,"Perform basic configuration of Audit system.
Make sure that any previously defined rules are cleared, the auditing system is configured to handle sudden bursts of events, and in cases of failure, messages are configured to be directed to system log.

The following rules configure audit as described above:
## First rule - delete all
-D

## Increase the buffers to survive stress events.
## Make this bigger for busy systems
-b 8192

## This determine how long to wait in burst of events
--backlog_wait_time 60000

## Set failure mode to syslog
-f 1



The Audit package provides pre-configured  rules in /usr/share/audit/sample-rules. The above content can be found in /usr/share/audit/sample-rules/10-base-config.rules.
To deploy this configuration, it is recommended to copy it over to the /etc/audit/rules.d/ directory:

cp /usr/share/audit/sample-rules/10-base-config.rules /etc/audit/rules.d/


Load new Audit rules into kernel by running:
augenrules --load","Without basic configurations, audit may not perform as expected. It may not be able to correctly handle events under stressful conditions, or log events in case of failure.",medium,AU-2(a),FAU_GEN.1.1.c,,"SRG-OS-000365-GPOS-00152,SRG-OS-000475-GPOS-00220",System Accounting with auditd
CCE-80681-0,Configure auditd Max Log File Size,6,via /etc/audit/auditd.conf,"Determine the amount of audit data (in megabytes)
which should be retained in each log file. Edit the file
/etc/audit/auditd.conf. Add or modify the following line, substituting
the correct value of  for STOREMB:
max_log_file = STOREMB
Set the value to 6 (MB) or higher for general-purpose systems.
Larger values, of course,
support retention of even more audit data.","The total storage for audit log files must be large enough to retain
log information over the period required. This is a function of the maximum
log file size and the number of logs retained.",medium,"AU-11,CM-6(a)",,4.1.2.1,,Configure auditd Data Retention
CCE-80678-6,Configure auditd mail_acct Action on Low Disk Space,configure,via /etc/audit/auditd.conf,"The auditd service can be configured to send email to
a designated account in certain situations. Add or correct the following line
in /etc/audit/auditd.conf to ensure that administrators are notified
via email for those situations:
action_mail_acct = ","Email sent to the root account is typically aliased to the
administrators of the system, who can take appropriate action.",medium,"AU-5(2),AU-5(a),CM-6(a),IA-5(1)",,4.1.2.3,SRG-OS-000343-GPOS-00134,Configure auditd Data Retention
CCE-80683-6,Configure auditd Number of Logs Retained,5,via /etc/audit/auditd.conf,"Determine how many log files
auditd should retain when it rotates logs.
Edit the file /etc/audit/auditd.conf. Add or modify the following
line, substituting NUMLOGS with the correct value of :
num_logs = NUMLOGS
Set the value to 5 for general-purpose systems.
Note that values less than 2 result in no log rotation.","The total storage for audit log files must be large enough to retain
log information over the period required. This is a function of the maximum log
file size and the number of logs retained.",medium,"AU-11,CM-6(a)",,,,Configure auditd Data Retention
CCE-82233-8,Include Local Events in Audit Logs,yes,via /etc/audit/auditd.conf,"To configure Audit daemon to include local events in Audit logs, set
local_events to yes in /etc/audit/auditd.conf.
This is the default setting.","If option local_events isn&#39;t set to yes only events from
network will be aggregated.",medium,,FAU_GEN.1.1.c,,SRG-OS-000062-GPOS-00031,Configure auditd Data Retention
CCE-82258-5,Set number of records to cause an explicit flush to audit logs,50,via /etc/audit/auditd.conf,"To configure Audit daemon to issue an explicit flush to disk command
after writing 50 records, set freq to 50
in /etc/audit/auditd.conf.","If option freq isn&#39;t set to 50, the flush to disk
may happen after higher number of records, increasing the danger
of audit loss.",medium,,FAU_GEN.1,,SRG-OS-000051-GPOS-00024,Configure auditd Data Retention
CCE-82201-5,Resolve information before writing to audit logs,50,via /etc/audit/auditd.conf,"To configure Audit daemon to resolve all uid, gid, syscall,
architecture, and socket address information before writing the
events to disk, set log_format to ENRICHED
in /etc/audit/auditd.conf.","If option log_format isn&#39;t set to ENRICHED, the
audit records will be stored in a format exactly as the kernel sends them.",medium,,FAU_GEN.1,,SRG-OS-000255-GPOS-00096,Configure auditd Data Retention
CCE-80684-4,Configure auditd space_left Action on Low Disk Space,single,via /etc/audit/auditd.conf,"The auditd service can be configured to take an action
when disk space starts to run low.
Edit the file /etc/audit/auditd.conf. Modify the following line,
substituting ACTION appropriately:
space_left_action = ACTION
Possible values for ACTION are described in the auditd.conf man page.
These include:
syslogemailexecsuspendsinglehalt
Set this to email (instead of the default,
which is suspend) as it is more likely to get prompt attention. Acceptable values
also include suspend, single, and halt.","Notifying administrators of an impending disk space problem may
allow them to take corrective action prior to any disruption.",medium,"AU-5(1),AU-5(2),AU-5(4),AU-5(b),CM-6(a)",,4.1.2.3,SRG-OS-000343-GPOS-00134,Configure auditd Data Retention
CCE-82366-6,Write Audit Logs to the Disk,yes,via /etc/audit/auditd.conf,"To configure Audit daemon to write Audit logs to the disk, set
write_logs to yes in /etc/audit/auditd.conf.
This is the default setting.","If write_logs isn&#39;t set to yes, the Audit logs will
not be written to the disk.",medium,,FAU_GEN.1.1.c,,SRG-OS-000480-GPOS-00227,Configure auditd Data Retention
CCE-82897-0,Set hostname as computer node name in audit logs,hostname,via /etc/audit/auditd.conf,"To configure Audit daemon to use value returned by gethostname
syscall as computer node name in the audit events,
set name_format to hostname
in /etc/audit/auditd.conf.","If option name_format is left at its default value of
none, audit events from different computers may be hard
to distinguish.",medium,,FAU_GEN.1,,"SRG-OS-000039-GPOS-00017,SRG-OS-000342-GPOS-00133,SRG-OS-000479-GPOS-00224",Configure auditd Data Retention
CCE-80677-8,Configure auditd to use audispd's syslog plugin,yes,/etc/audisp/plugins.d/syslog.conf,"To configure the auditd service to use the
syslog plug-in of the audispd audit event multiplexor, set
the active line in /etc/audit/plugins.d/syslog.conf to yes.
Restart the auditd service:
$ sudo service auditd restart","The auditd service does not include the ability to send audit
records to a centralized server for management directly. It does, however,
include a plug-in for audit event multiplexor (audispd) to pass audit records
to the local syslog server",medium,"AU-4(1),CM-6(a)",FAU_GEN.1.1.c,,"SRG-OS-000342-GPOS-00133,SRG-OS-000479-GPOS-00224",Configure auditd Data Retention
CCE-80679-4,Configure auditd admin_space_left Action on Low Disk Space,single,via /etc/audit/auditd.conf,"The auditd service can be configured to take an action
when disk space is running low but prior to running out of space completely.
Edit the file /etc/audit/auditd.conf. Add or modify the following line,
substituting ACTION appropriately:
admin_space_left_action = ACTION
Set this value to single to cause the system to switch to single user
mode for corrective action. Acceptable values also include suspend and
halt. For certain systems, the need for availability
outweighs the need to log all actions, and a different setting should be
determined. Details regarding all possible values for ACTION are described in the
auditd.conf man page.","Administrators should be made aware of an inability to record
audit records. If a separate partition or logical volume of adequate size
is used, running low on space for audit records should never occur.",medium,"AU-5(1),AU-5(2),AU-5(4),AU-5(b),CM-6(a)",,4.1.2.3,SRG-OS-000343-GPOS-00134,Configure auditd Data Retention
CCE-80926-9,Encrypt Audit Records Sent With audispd Plugin,yes,via /etc/audisp/audisp-remote.conf,"Configure the operating system to encrypt the transfer of off-loaded audit
records onto a different system or media from the system being audited.

Set the transport option in /etc/audit/audisp-remote.conf
to KRB5.","Information stored in one location is vulnerable to accidental or incidental deletion
or alteration. Off-loading is a common process in information systems with limited
audit storage capacity.",medium,"AU-9(3),CM-6(a)",FAU_GEN.1.1.c,,"SRG-OS-000342-GPOS-00133,SRG-OS-000479-GPOS-00224",Configure auditd Data Retention
CCE-80680-2,Configure auditd flush priority,manually,via /etc/audit/auditd.conf,"The auditd service can be configured to
synchronously write audit event data to disk. Add or correct the following
line in /etc/audit/auditd.conf to ensure that audit event data is
fully synchronized with the log files on the disk:
flush = ","Audit data should be synchronously written to disk to ensure
log integrity. These parameters assure that all audit event data is fully
synchronized with the log files on the disk.",medium,"AU-11,CM-6(a)",,,SRG-OS-000480-GPOS-00227,Configure auditd Data Retention
