Unnamed: 0,Last modified: 2012-03-13,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
CCE-4861-1,"The ""remove computer from docking station"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeUndockPrivilege setting in by Local or Group Policy  ,,CCE-656,,,Remove-Computer-From-Docking-Station-Administrators-Users,oval:gov.nist.fdcc.vista:def:6653,,,,
CCE-4372-9,"The ""replace a process-level token"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeAssignPrimaryTokenPrivilege setting in by Local or Group Policy  ,,CCE-667,,,Replace-Process-Level-Token-NetworkService-LocalService,oval:gov.nist.fdcc.vista:def:6654,,,,
CCE-4948-6,"The ""restore files and directories"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeRestorePrivilege setting in by Local or Group Policy  ,,CCE-553,,,Restore-Files-And-Directories-Administrators,oval:gov.nist.fdcc.vista:def:6655,,,,
CCE-4569-0,"The ""shut down the system"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeShutdownPrivilege setting in by Local or Group Policy  ,,CCE-839,,,Shut-Down-System-Administrators-Users,oval:gov.nist.fdcc.vista:def:6657,,,,
CCE-4970-0,"The ""synchronize directory service data"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeSynchAgentPrivilege setting in by Local or Group Policy  ,,CCE-381,,,Synchronize-Directory-Service-Data-None,oval:gov.nist.fdcc.vista:def:6658,,,,
CCE-4988-2,"The ""take ownership of files or other objects"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeTakeOwnershipPrivilege setting in by Local or Group Policy  ,,CCE-492,,,Take-Ownership-Of-Files-Administrators,oval:gov.nist.fdcc.vista:def:6659,,,,
CCE-4627-6,The required permissions for the WLAN AutoConfig service should be assigned.  ,"(1) set of accounts
(2) list of permissions 
(3) applicability","(1) defined by the object's DACL 
(2) defined through group policy",,CCE-957,,,wlan_autoconfig,oval:gov.nist.fdcc.vista:def:61481,,,,
CCE-4992-4,Internet Explorer Processes (Zone Elevation Protection),(1) enabled/disabled,"(1) HKLM\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_ZONE_ELEVATION!(Reserved)
(2) HKLM\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_ZONE_ELEVATION!explorer.exe
(3) HKLM\Software\Policies\Microsoft\Internet 
(4) Local Internet Options:
(5) GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer/Internet Control Panel/Security Features/Protection From Zone Elevation
(6) Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_ZONE_ELEVATION\(Reserved)
(7) [HKLM | HKCU]\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_ZONE_ELEVATION\explorer.exe
(8) [HKLM | HKCU]\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_ZONE_ELEVATION\iexplore.exe",,CCE-347,,,turn_on_mapper_io_lltdio_driver,oval:gov.nist.fdcc.vista:def:6660,,,,
CCE-4077-4,"The ""Turn on Responder (RSPNDR) driver"" setting should be configured correctly for the domain profile.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Administrative Templates\Network\Link-Layer Topology Discovery\Turn on Responder (RSPNDR) driver,,CCE-1134,,,turn_on_responder_rspndr_driver,oval:gov.nist.fdcc.vista:def:6661,,,,
CCE-4152-5,Installation and Configuration of Network Bridge on the DNS Domain Network should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Network Connections\NC_AllowNetBridge_NLA  ,,CCE-896,,,prohibit_installation_network_bridge,oval:gov.nist.fdcc.vista:def:3366991,,,,
CCE-5020-3,"The ""Prohibit use of Internet Connection Firewall on your DNS domain network"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Administrative Templates\Network\Network Connections\Prohibit use of Internet Connection Firewall on your DNS domain network,,CCE-241,,,prohibit_internet_connection_firewall,oval:gov.nist.fdcc.vista:def:3366992,,,,
CCE-4078-2,The startup type of the Internet Connection Sharing service should be correct.  ,(1) disabled/manual/automatic/automatic (delayed start),"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy  ",,CCE-672,,,prohibit_internet_connection_sharing,oval:gov.nist.fdcc.vista:def:3366993,,,,
CCE-5061-7,"The ""Configuration of wireless settings using Windows Connect Now"" setting should be configured correctly for Wireless Connect Now over Ethernet (UPnP).",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Administrative Templates\Network\Windows Connect Now\Configuration of wireless settings using Windows Connect Now,,CCE-734,,,configuration_of_wireless_settings_using_windows_connect_now,oval:gov.nist.fdcc.vista:def:6665,,,,
CCE-4081-6,"The ""Internet Explorer Maintenance Policy Processing - Allow processing across a slow network connection"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Administrative Templates\System\Group Policy\Internet Explorer Maintenance Policy Processing,,CCE-365,,,internet_explorer_maintenance_policy_processing_enabled,oval:gov.nist.fdcc.vista:def:6671,,,,
CCE-4694-6,"The ""Enable Error Reporting"" policy should be set correctly.  ",(1) enabled/disabled,(1)  HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\PCHealth\ErrorReporting\DoReport  ,,CCE-592,,,turn_off_windows_error_reporting,oval:gov.nist.fdcc.vista:def:6683,,,,
CCE-4813-2,Use Classic Logon should be properly configured.  ,(1) logon type,(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\system\LogonType  ,,CCE-231,,,Always-Use-Classic-Logon,oval:gov.nist.fdcc.vista:def:6686,,,,
CCE-4579-9,The 'Approved Installation Sites for ActiveX Controls' security mechanism should be enabled or disabled as appropriate.,(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Administrative Templates\Windows Components\ActiveX Installer Service\Approved Installation Sites for ActiveX Controls,,CCE-836,,,approved_installation_sites_for_activex_controls,oval:gov.nist.fdcc.vista:def:6695,,,,
CCE-4086-5,The setup log maximum size should be configured correctly.,(1) Size limit (KB),GPO Setting: Computer Configuration\Administrative Templates\Windows Components\Event Log Service\Setup\Maximum Log Size (KB),,CCE-262,,,maximum_setup_log_size,oval:gov.nist.fdcc.vista:def:19898,,,,
CCE-4501-3,"The ""Do not allow drive redirection"" setting should be configured correctly for Terminal Services.",,"(1) Computer Configuration\Administrative Templates\Windows Components\Terminal Services\Terminal Server\Device and Resource Redirection
(2) HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services!fDisableCdm",,CCE-648,,,Do-not-allow-drive-redirection,oval:gov.nist.fdcc.vista:def:6598,,,,
CCE-4866-0,"The ""Set Client connection Encryption Level"" policy should be set correctly for Terminal Services.",(1) encryption level,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\MinEncryptionLevel  ,,CCE-397,,,Set-client-connection-encryption-level,oval:gov.nist.fdcc.vista:def:6600,,,,
CCE-5007-0,"The ""Set time limit for disconnected sessions"" policy should be set correctly for Terminal Services.",(1) Time Limit (minutes), 1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\MaxDisconnectionTime  ,,CCE-920,,,set_timelimit_for_disconnected_sessions,oval:gov.nist.fdcc.vista:def:6726,,,,
CCE-4267-1,"The ""Set time limit for idle sessions"" policy should be set correctly for Terminal Services.",(1) Time limit (minutes),(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\MaxIdleTime  ,,CCE-123,,,set_timelimit_for_active_but_idle_terminal_services_sessions,oval:gov.nist.fdcc.vista:def:6725,,,,
CCE-4761-3,"Computer-wide, rather than per-user, use of Microsoft Spynet Reporting for Windows Defender should be enabled or disabled as appropriate.","(1) enabled, disabled, or not configured",(1) GPO Setting: Computer Configuration\Administrative Templates\Windows Components\Windows Defender\Configure Microsoft Spynet Reporting,,CCE-312,,,configure_ms_spynet_reporting,oval:gov.nist.fdcc.vista:def:6727,,,,
CCE-4915-5,"The ""Disable Logging"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Administrative Templates\Windows Components\Windows Error Reporting\Disable Logging,,CCE-959,,,disable_logging,oval:gov.nist.fdcc.vista:def:6114,,,,
CCE-5034-4,"The ""Disable Windows Error Reporting"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Administrative Templates\Windows Components\Windows Error Reporting\Disable Windows Error Reporting,,CCE-803,,,disable_windows_error_reporting,oval:gov.nist.fdcc.vista:def:6115,,,,
CCE-4919-7,"The ""Display Error Notification"" setting should be configured correctly.",(1) enabled/disabled,"(1) GPO Settings: Computer Configuration\Administrative Templates\System\Error Reporting\Display Error Notification
(2) Computer Configuration\Administrative Templates\Windows Components\Windows Error Reporting\Display Error Notification",,CCE-259,,,display_error_notification,oval:gov.nist.fdcc.vista:def:3366994,,,,
CCE-4089-9,"The ""Do not send additional data"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Administrative Templates\Windows Components\Windows Error Reporting\Do not send additional data,,CCE-798,,,do_not_send_additional_data,oval:gov.nist.fdcc.vista:def:6117,,,,
CCE-4991-6,"The ""Set Safe for Scripting"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\SafeForScripting\  ,,CCE-261,,,disable_ie_security_prompt_windows_installer_scripts,oval:gov.nist.fdcc.vista:def:6120,,,,
CCE-4629-2,"The ""Enable User Control Over Installs"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\EnableUserControl  ,,CCE-415,,,enable_user_control_over_installs,oval:gov.nist.fdcc.vista:def:6121,,,,
CCE-4405-7,"The ""Do Not Show First Use Dialog Boxes"" setting for Windows Media Player should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Administrative Templates\Windows Components\Windows Media Player\Do Not Show First Use Dialog Boxes,,CCE-1140,,,do_not_show_first_use_dialog_boxes,oval:gov.nist.fdcc.vista:def:612261221,,,,
CCE-4898-3,"The ""Disable Media Player for automatic updates"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WindowsMediaPlayer\DisableAutoupdate  ,,CCE-455,,,prevent_automatic_updates,oval:gov.nist.fdcc.vista:def:612261222,,,,
CCE-5052-6,"The ""Prevent Desktop Shortcut Creation"" setting for Windows Media Player should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Administrative Templates\Windows Components\Windows Media Player\Prevent Desktop Shortcut Creation,,CCE-313,,,prevent_desktop_shortcut_creation,oval:gov.nist.fdcc.vista:def:612261223,,,,
CCE-4797-7,"The ""Do Not Automatically Start Windows Messenger"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Messenger\Client\PreventAutoRun  ,,CCE-309,,,do_not_automatically_start_windows_messenger_initially,oval:gov.nist.fdcc.vista:def:612261224,,,,
CCE-4290-3,"The ""Password protect the screen saver"" setting should be configured correctly for the current user.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Control Panel\Display\Password protect the screen saver 
(2) HKCU\Software\Policies\Microsoft\Windows\Control Panel\Desktop\ScreenSaverIsSecure",,CCE-949,,,password_protect_the_screen_saver,oval:gov.nist.fdcc.vista:def:6707,,,,
CCE-5070-8,"The ""Prevent users from sharing files within their profile"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: User Configuration\Administrative Templates\Windows Components\Network Sharing\Prevent users from sharing files within their profiles,,CCE-1144,,,prevent_users_from_sharing_files_within_their_profile,oval:gov.nist.fdcc.vista:def:6715,,,,
CCE-4938-7,"Auditing of ""Account Management: Application Group Management"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-801,,,application-group-management,oval:gov.nist.fdcc.vista:def:8001,,,,
CCE-4700-1,"Auditing of ""Account Management: Application Group Management"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1016,,,application-group-management,oval:gov.nist.fdcc.vista:def:8001,,,,
CCE-4093-1,"Auditing of ""Account Management: Computer Account Management"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1070,,,computer-account-management,oval:gov.nist.fdcc.vista:def:8002,,,,
CCE-4228-3,"Auditing of ""Account Management: Computer Account Management"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-840,,,computer-account-management,oval:gov.nist.fdcc.vista:def:8002,,,,
CCE-4115-2,"Auditing of ""Account Management: Distribution Group Management"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-515,,,distribution-group-management,oval:gov.nist.fdcc.vista:def:8003,,,,
CCE-4140-0,"Auditing of ""Account Management: Distribution Group Management"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1048,,,distribution-group-management,oval:gov.nist.fdcc.vista:def:8003,,,,
CCE-4916-3,"Auditing of ""Account Management: Other Account Management Events"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-206,,,other-account-management-events,oval:gov.nist.fdcc.vista:def:8004,,,,
CCE-4783-7,"Auditing of ""Account Management: Other Account Management Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1202,,,other-account-management-events,oval:gov.nist.fdcc.vista:def:8004,,,,
CCE-5048-4,"Auditing of ""Account Management: Security Group Management"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1118,,,security-group-management,oval:gov.nist.fdcc.vista:def:8005,,,,
CCE-4142-6,"Auditing of ""Account Management: Security Group Management"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-369,,,security-group-management,oval:gov.nist.fdcc.vista:def:8005,,,,
CCE-4833-0,"Auditing of ""Account Management: User Account Management"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1043,,,user-account-management,oval:gov.nist.fdcc.vista:def:8006,,,,
CCE-5097-1,"Auditing of ""Account Management: User Account Management"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-924,,,user-account-management,oval:gov.nist.fdcc.vista:def:8006,,,,
CCE-5000-5,"Auditing of ""Detailed Tracking: DPAPI Activity"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1413,,,dpapi-activity,oval:gov.nist.fdcc.vista:def:8007,,,,
CCE-4493-3,"Auditing of ""Detailed Tracking: DPAPI Activity"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-699,,,dpapi-activity,oval:gov.nist.fdcc.vista:def:8007,,,,
CCE-4166-5,"Auditing of ""Detailed Tracking: Process Creation"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-913,,,process-creation,oval:gov.nist.fdcc.vista:def:8008,,,,
CCE-5094-8,"Auditing of ""Detailed Tracking: Process Creation"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1079,,,process-creation,oval:gov.nist.fdcc.vista:def:8008,,,,
CCE-4869-4,"Auditing of ""Detailed Tracking: Process Termination"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-416,,,process-termination,oval:gov.nist.fdcc.vista:def:8009,,,,
CCE-4363-8,"Auditing of ""Detailed Tracking: Process Termination"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1250,,,process-termination,oval:gov.nist.fdcc.vista:def:8009,,,,
CCE-4891-8,"Auditing of ""Detailed Tracking: RPC Events"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1219,,,rpc-events,oval:gov.nist.fdcc.vista:def:8010,,,,
CCE-4759-7,"Auditing of ""Detailed Tracking: RPC Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1365,,,rpc-events,oval:gov.nist.fdcc.vista:def:8010,,,,
CCE-5023-7,"Auditing of ""DS Access: Detailed Directory Service Replication"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-207,,,detailed-directory-service-replication,oval:gov.nist.fdcc.vista:def:8011,,,,
CCE-4658-1,"Auditing of ""DS Access: Detailed Directory Service Replication"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1186,,,detailed-directory-service-replication,oval:gov.nist.fdcc.vista:def:8011,,,,
CCE-5028-6,"Auditing of ""DS Access: Directory Service Access"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1199,,,directory-service-access,oval:gov.nist.fdcc.vista:def:8012,,,,
CCE-4931-2,"Auditing of ""DS Access: Directory Service Access"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-459,,,directory-service-access,oval:gov.nist.fdcc.vista:def:8012,,,,
CCE-5067-4,"Auditing of ""DS Access: Directory Service Changes"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-317,,,directory-service-changes,oval:gov.nist.fdcc.vista:def:8013,,,,
CCE-4808-2,"Auditing of ""DS Access: Directory Service Changes"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-982,,,directory-service-changes,oval:gov.nist.fdcc.vista:def:8013,,,,
CCE-5089-8,"Auditing of ""DS Access: Directory Service Replication"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-881,,,directory-service-replication,oval:gov.nist.fdcc.vista:def:8014,,,,
CCE-4176-4,"Auditing of ""DS Access: Directory Service Replication"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-247,,,directory-service-replication,oval:gov.nist.fdcc.vista:def:8014,,,,
CCE-4342-2,"Auditing of ""Logon/Logoff: Account Lockout"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1264,,,account-lockout,oval:gov.nist.fdcc.vista:def:8015,,,,
CCE-4857-9,"Auditing of ""Logon/Logoff: Account Lockout"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1282,,,account-lockout,oval:gov.nist.fdcc.vista:def:8015,,,,
CCE-5011-2,"Auditing of ""Logon/Logoff: IPsec Extended Mode"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1028,,,ipsec-extended-mode,oval:gov.nist.fdcc.vista:def:8016,,,,
CCE-4505-4,"Auditing of ""Logon/Logoff: IPsec Extended Mode"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-362,,,ipsec-extended-mode,oval:gov.nist.fdcc.vista:def:8016,,,,
CCE-5016-1,"Auditing of ""Logon/Logoff: IPsec Main Mode"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1207,,,ipsec-main-mode,oval:gov.nist.fdcc.vista:def:8017,,,,
CCE-4650-8,"Auditing of ""Logon/Logoff: IPsec Main Mode"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-351,,,ipsec-main-mode,oval:gov.nist.fdcc.vista:def:8017,,,,
CCE-5038-5,"Auditing of ""Logon/Logoff: IPsec Quick Mode"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1257,,,ipsec-quick-mode,oval:gov.nist.fdcc.vista:def:8018,,,,
CCE-4928-8,"Auditing of ""Logon/Logoff: IPsec Quick Mode"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1274,,,ipsec-quick-mode,oval:gov.nist.fdcc.vista:def:8018,,,,
CCE-4703-5,"Auditing of ""Logon/Logoff: Logoff"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-493,,,logoff,oval:gov.nist.fdcc.vista:def:8019,,,,
CCE-4183-0,"Auditing of ""Logon/Logoff: Logoff"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-996,,,logoff,oval:gov.nist.fdcc.vista:def:8019,,,,
CCE-5018-7,"Auditing of ""Logon/Logoff: Logon"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1284,,,logon,oval:gov.nist.fdcc.vista:def:8020,,,,
CCE-4423-0,"Auditing of ""Logon/Logoff: Logon"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1097,,,logon,oval:gov.nist.fdcc.vista:def:8020,,,,
CCE-5163-1,"Auditing of ""Logon/Logoff: Other Logon/Logoff Events"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-378,,,other-logon-logoff-events,oval:gov.nist.fdcc.vista:def:8021,,,,
CCE-5066-6,"Auditing of ""Logon/Logoff: Other Logon/Logoff Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1208,,,other-logon-logoff-events,oval:gov.nist.fdcc.vista:def:8021,,,,
CCE-4956-9,"Auditing of ""Logon/Logoff: Special Logon"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-371,,,special-logon,oval:gov.nist.fdcc.vista:def:8022,,,,
CCE-4824-9,"Auditing of ""Logon/Logoff: Special Logon"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1038,,,special-logon,oval:gov.nist.fdcc.vista:def:8022,,,,
CCE-5084-9,"Auditing of ""Object Access: Application Generated"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1322,,,application-generated,oval:gov.nist.fdcc.vista:def:8023,,,,
CCE-4829-8,"Auditing of ""Object Access: Application Generated"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-379,,,application-generated,oval:gov.nist.fdcc.vista:def:8023,,,,
CCE-4714-2,"Auditing of ""Object Access: Certification Services"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1345,,,certification-services,oval:gov.nist.fdcc.vista:def:8024,,,,
CCE-4868-6,"Auditing of ""Object Access: Certification Services"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1261,,,certification-services,oval:gov.nist.fdcc.vista:def:8024,,,,
CCE-4200-2,"Auditing of ""Object Access: File Share"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1372,,,file-share,oval:gov.nist.fdcc.vista:def:8025,,,,
CCE-5145-8,"Auditing of ""Object Access: File Share"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1033,,,file-share,oval:gov.nist.fdcc.vista:def:8025,,,,
CCE-4921-3,"Auditing of ""Object Access: File System"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1085,,,file-system,oval:gov.nist.fdcc.vista:def:8026,,,,
CCE-5039-3,"Auditing of ""Object Access: File System"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1340,,,file-system,oval:gov.nist.fdcc.vista:def:8026,,,,
CCE-4568-2,"Auditing of ""Object Access: Filtering Platform Connection"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-717,,,filtering-platform-connection,oval:gov.nist.fdcc.vista:def:8027,,,,
CCE-5079-9,"Auditing of ""Object Access: Filtering Platform Connection"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-744,,,filtering-platform-connection,oval:gov.nist.fdcc.vista:def:8027,,,,
CCE-4947-8,"Auditing of ""Object Access: Filtering Platform Packet Drop"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-385,,,filtering-platform-packet-drop,oval:gov.nist.fdcc.vista:def:8028,,,,
CCE-4335-6,"Auditing of ""Object Access: Filtering Platform Packet Drop"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-589,,,filtering-platform-packet-drop,oval:gov.nist.fdcc.vista:def:8028,,,,
CCE-4828-0,"Auditing of ""Object Access: Handle Manipulation"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1363,,,handle-manipulation,oval:gov.nist.fdcc.vista:def:8029,,,,
CCE-4965-0,"Auditing of ""Object Access: Handle Manipulation"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1244,,,handle-manipulation,oval:gov.nist.fdcc.vista:def:8029,,,,
CCE-4996-5,"Auditing of ""Object Access: Kernel Object"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1288,,,kernel-object,oval:gov.nist.fdcc.vista:def:8030,,,,
CCE-4885-0,"Auditing of ""Object Access: Kernel Object"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1305,,,kernel-object,oval:gov.nist.fdcc.vista:def:8030,,,,
CCE-5132-6,"Auditing of ""Object Access: Other Object Access Events"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-642,,,other-object-access-events,oval:gov.nist.fdcc.vista:def:8031,,,,
CCE-4691-2,"Auditing of ""Object Access: Other Object Access Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1026,,,other-object-access-events,oval:gov.nist.fdcc.vista:def:8031,,,,
CCE-4594-8,"Auditing of ""Object Access: Registry"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1138,,,registry,oval:gov.nist.fdcc.vista:def:8032,,,,
CCE-5087-2,"Auditing of ""Object Access: Registry"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1283,,,registry,oval:gov.nist.fdcc.vista:def:8032,,,,
CCE-4616-9,"Auditing of ""Object Access: SAM"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-446,,,sam,oval:gov.nist.fdcc.vista:def:8033,,,,
CCE-4982-5,"Auditing of ""Object Access: SAM"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-451,,,sam,oval:gov.nist.fdcc.vista:def:8033,,,,
CCE-4201-0,"Auditing of ""Policy Change: Audit Policy Change"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1110,,,policy_change_audit,oval:gov.nist.fdcc.vista:def:8034,,,,
CCE-5137-5,"Auditing of ""Policy Change: Audit Policy Change"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-991,,,policy_change_audit,oval:gov.nist.fdcc.vista:def:8034,,,,
CCE-4877-7,"Auditing of ""Policy Change: Authentication Policy Change"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-388,,,authentication-policy-change,oval:gov.nist.fdcc.vista:def:8035,,,,
