Unnamed: 0,Last modified: 2010-04-20,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
CCE-3729-1,"The ""Remotely accessible registry paths"" policy should be set correctly.  ",(1) set of paths,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\SecurePipeServers\Winreg\AllowedPathsHKLM 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network access: Remotely accessible registry paths",,CCE-189,"Table 3.90 Network access: Remotely accessible registry paths: System\currentControlSet\Control\Products Options; System\CurrentControlSet\Control\server Applications; Software\Microsoft\Windows NT\CurrentVersion (Legacy Client, Enterprise Client, and High Security)","3.2.1.43 Network Access: Remotely accessible registry paths: System\CurrentControlSet\Control\Product Options, System\CurrentControlSet\Control\Server Applications, Software\Microsoft\WindowsNT\CurrentVersion","5.4.6.57 [MA] Remotely Accessible Registry Paths: Network Access: Remotely accessible registry paths: System\currentControlSet\Control\ProductOptions, System\CurrentControlSet\Control\Server Applications, Software\Microsoft\Windows NT\CurrentVersion","Table 4.19 Security Options: Network Access Setting Recommendations: Remotely accessible registry paths, System\ CurrentControlSet\Control\ Product Options;
System\ CurrentControlSet\Control\
Server Applications;
Software\Microsoft\
Windows NT\
CurrentVersion (Legacy, Enterprise, and Specialized security)",http://technet.microsoft.com/en-us/library/cc786180.aspx
CCE-3592-3,"The ""Shares that can be accessed anonymously"" policy should be set correctly.  ",(1) set of shares,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanManServer\Parameters\NullSessionShares 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network access: Shares that can be accessed anonymously",,CCE-942,"Table 3.93 Network Access: Shares that can be accessed anonymously: None (Legacy Client, Enterprise Client, and High Security)",3.2.1.46 Network Access: Shares that can be accessed anonymously: None,5.4.6.60 [MA] Anonymous Access to Network Shares: Network Access: Shares that can be accessed anonymously: <should be blank>,"Table 4.19 Security Options: Network Access Setting Recommendations: Shares that can be accessed anonymously, Not defined (Legacy and Enterprise), None (Specialized Security)",http://technet.microsoft.com/en-us/library/cc776860.aspx
CCE-3112-0,"The ""Sharing and security model for local accounts"" policy should be set correctly.  ",(1) Classic/Guest only,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\ForceGuest 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network access: Sharing and security model for local accounts",,CCE-343,"Table 3.94 Network Access: Sharing and security model for local accounts: Classic - local users authenticate as themselves (Legacy Client, Enterprise Client, and High Security)",3.2.1.47 Network Access: Sharing and security model for local accounts: Classic,"5.4.6.61 [A] Sharing and Security Model for Local Accounts: Network Access: Sharing and security model for local accounts: ""Classis - local users authenticate as themselves""","Table 4.19 Security Options: Network Access Setting Recommendations: Sharing and security model for local accounts, Classic—local users authenticate as themselves (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc786449.aspx
CCE-3632-7,"The ""Do not store LAN Manager hash value on next password change"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\NoLMHash 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network security: Do not store LAN Manager hash value on next password change",,CCE-233,"Table 3.95 Network Security: Do not store LAN Manager hash value on next password change: Enabled (Legacy Client, Enterprise Client, and High Security) ",3.2.1.48 Network Security:Do not store LAN Manager password hash value on next password change: Enabled (Specialized Security),5.4.6.62 [AP] LAN Manager Hash Value: network security: Do not store LAN Manager hash value on next password change: Enabled,"Table 4.20 Security Options: Network Security Setting Recommendations: Do not store LAN Manager hash value on next password change, Enabled (Legacy, Enterprise, and Specialized Security)
Table 5.6 Security Options: Network Security Settings Recommendations: Do not store LAN Manager hash value on next password change",http://technet.microsoft.com/en-us/library/cc757582.aspx
CCE-3719-2,"The ""Force logoff when logon hours expire"" policy should be set correctly.  ",(1) enabled/disabled,(1) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Microsoft network server: Disconnect clients when logon hours expire,,CCE-775,"Table 2.14 Network Security: Force Logoff when logon hours expire: Disabled (default); Enabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.49 Network Security: Force logoff when logon hours expire: Not Defined,5.4.6.63 [A] force Logoff when Logon Hours Expire: Enabled,"(1) Table 3.3 Security Options Settings: Network Security: Force Logoff when Logon Hours expire, Enabled (Legacy, Enterprise and Specialized Security)
(2) Table 4.18 Security Options: Microsoft Network Server Setting Recommendations: Disconnect clients when logon hours expire, Enabled (Legacy, Enterprise and Specialized Security) ",http://technet.microsoft.com/en-us/library/cc758192.aspx
CCE-3614-5,"The ""Minimum session security for NTLM SSP based clients"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\MSV1_0\NTLMMinClientSec 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network Security: Minimum session security for NTLM SSP based (including secure RPC) clients",,CCE-674,Table 3.98 Network Security: Minimum session security for NTLM SSP based clients: No minimum (Legacy Client); Enabled all settings (Enterprise Client and High Security),"3.2.1.52 Network Security: Minimum session security for NTLM SSP based clients: Require Message Integrity, Message Confidentiality, NTLMv2 Session Security, 128-bit Encryption (Specialized Security)","5.4.6.66 [A] Minimum Session Security for NTLM SSP-based Clients: ""Require NTLMv2 session security"", ""Require 128-bit encryption"", ""Require Message Integrity"", and ""Require Message Confidentiality""","Table 4.20 Security Options: Network Security Setting Recommendations: Minimum session security for NTLM SSP based (including secure RPC) clients: No minimum (Legacy), Enabled all settings (Enterprise and Security)",http://technet.microsoft.com/en-us/library/cc738915(WS.10).aspx
CCE-3759-8,"The ""Minimum session security for NTLM SSP based servers"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\MSV1_0\NTLMMinServerSec 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network security: Minimum session security for NTLM SSP based (including secure RPC) servers",,CCE-766,Table 3.99 Network Security: Minimum session security for NTLM SSP based servers: No minimum (Legacy Client); Enabled all settings (Enterprise Client and High Security),"3.2.1.52 Network Security: Minimum session security for NTLM SSP based clients: Require Message Integrity, Message Confidentiality, NTLMv2 Session Security, 128-bit Encryption (Specialized Security)","5.4.6.67 [A] Minimum Session Security for NTLM SSP-based servers: ""Require NTLMv2 session security"", Require 128-bit encryption"", Require Message Integrity"", and ""Require Message Confidentiality""","Table 4.20 Security Options: Network Security Setting Recommendations: Minimum session security for NTLM SSP based (including secure RPC) servers, No minimum (Legacy), Enabled all settings (Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc776157.aspx
CCE-3526-1,"The ""Screensaver Executable Name"" setting should be configured correctly for the current user.",(1) enabled/disabled,(1) HKEY_CURRENT_USER\Control Panel\Desktop\SCRNSAVE.EXE  ,,CCE-764,,,5.5.1 [AP] Password Protected Screen Savers: Passwords are required,,
CCE-3764-8,"The ""screensaver timeout"" policy should be set correctly for the current user.  ",(1) time in seconds,(1) HKEY_CURRENT_USER\Control Panel\Desktop\ScreenSaveTimeOut  ,,CCE-830,,,7.5.1 Configuring Default User Screensaver Options: ScreenSaveTimeout: 900 Seconds (15 minutes),,
CCE-3781-2,DEPRECATED in favor of CCE-3182-3.,,,,CCE-949,,,,,
CCE-3799-4,The screensaver should be enabled or disabled as appropriate for the current user.,(1) enabled/disabled,(1) HKEY_CURRENT_USER\Control Panel\Desktop\ScreenSaveActive  ,,CCE-742,,,7.5.1 Configuring Default User Screensaver Options: ScreenSaveActive: 1,,
CCE-3693-9,"The ""screensaver timeout"" policy should be set correctly for the default user.  ",(1) time in seconds,(1) HKEY_USER\.DEFAULT\Control Panel\Desktop\ScreenSaveTimeOut  ,,CCE-517,,,7.5.1 Configuring Default User Screensaver Options: ScreenSaveTimeout: 900 Seconds (15 minutes),,
CCE-3698-8,"The ""Password protect the screensaver"" setting should be set correctly for the default user.  ",(1) enabled/disabled,(1) HKEY_USER\.DEFAULT\Control Panel\Desktop\ScreenSaverIsSecure  ,,CCE-433,,,7.5.1 Configuring Default User Screensaver Options: ScreenSaverIsSecure: 1,,
CCE-3715-0,The screensaver should be enabled or disabled as appropriate for the default user.,(1) enabled/disabled,(1) HKEY_USER\.DEFAULT\Control Panel\Desktop\ScreenSaveActive  ,,CCE-103,,,7.5.1 Configuring Default User Screensaver Options: ScreenSaveActive: 1,,
CCE-3609-5,DEPRECATED in favor of CCE-3526-1.,,,,CCE-54,,,,,
CCE-3253-2,DEPRECATED in favor of CCE-3764-8.,,,,CCE-221,,,,,
CCE-2900-9,DEPRECATED in favor of CCE-3182-3.,,,,CCE-235,,,,,
CCE-3671-5,DEPRECATED in favor of CCE-3799-4.,,,,CCE-287,,,,,
CCE-3182-3,"The ""Password protect the screen saver"" setting should be configured correctly for the current user.",(1) enabled/disabled,"(1) HKEY_CURRENT_USER\Control Panel\Desktop\ScreenSaverIsSecure  
(2)  GPO path: User Configuration\Administrative Templates\Control Panel\Display\Password protect the screen saver",,CCE-442,,,(1) 7.5.1 Configuring Default User Screensaver Options: ScreenSaverIsSecure: 1 (2) 5.5.1 [AP] Password Protected Screen Savers: Passwords are required,,
CCE-3534-5,"DEPRECATED in favor of CCE-3764-8, CCE-3693-9.",,,,CCE-481,,,,,
CCE-3794-5,"The ""Always Install with Elevated Privileges"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\AlwaysInstallElevated  ,,CCE-736,,,8.3.3.1 Always Install with Elevated Privileges: (4.037: CAT II) Disabled,,
CCE-3547-7,"The ""Enable User Control Over Installs"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\EnableUserControl  ,,CCE-415,,,8.3.3.3 Enable User Control Over Installs: (5.051: CAT II) Disabled,,
CCE-3190-6,"The ""Enable User to Browser for Source While Elevated"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\AllowLockDownBrowse  ,,CCE-794,,,8.3.3.4 Enable User to Browse for Source While Elevated: (5.052: CAT II) Disabled,,
CCE-3587-3,"The ""Enable User to Use Media Source While Elevated"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\AllowLockDownMedia  ,,CCE-107,,,8.3.3.5 Enable User to Use Media Source While Elevated: (5.053: CAT II) Disabled,,
CCE-2837-3,"The ""Allow Administrator to Install from Terminal Services Session"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\EnableAdminTSRemote  ,,CCE-256,,,8.3.3.7 Allow Admin to Install from Terminal Services Session: (5.055: CAT II) Disabled,,
CCE-3803-4,"The ""Enable User to Patch Elevated Products"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\AllowLockDownPatch  ,,CCE-662,,,8.3.3.6 Enable User to Patch Elevated Products: (5.054: CAT II) Disabled,,
CCE-3702-8,"The ""Cache Transforms in Secure Location"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\TransformSecure  ,,CCE-424,,,8.3.3.8 Cache Transforms in Secure Location on Workstation: (5.056: CAT II) Enabled,,
CCE-3720-0,"The ""Disable Media Player for automatic updates"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WindowsMediaPlayer\DisableAutoupdate  ,,CCE-455,,,5.6.4.1 [A] Media Player - Disabling Media Player for Automatic Updates: Enabled,,
CCE-2863-9,"The ""Prevent Codec Download"" policy should be set correctly for Windows MediaPlayer.  ",(1) enabled/disabled,(1) HKEY_CURRENT_USER\Software\Policies\Microsoft\WindowsMediaPlayer\PreventCodecDownload  ,,CCE-124,,,8.3.11 Media Player - Automatic Downloads: (5.061: CAT II) Prevent Codec Download is set to Enabled,,
CCE-3636-8,Internet access for Windows Messenger should be configured correctly.  ,(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Messenger\Client\{9b017612-c9f1-11d2-8d9f-0000f875c541}\Disabled 
(2)  HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\MessengerService  ",,CCE-525,,,5.6.5.3 [A] Windows Messenger - internet Access Blocked: 1,,
CCE-3658-2,"The ""Do Not Allow Windows Messenger to be Run"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Messenger\Client\PreventRun  ,,CCE-802,"Table 3.167 Messenger: Disabled (Legacy Client, Enterprise Client, and High Security)",4.1.13 Messenger: Disabled,8.3.4.1 Do Not Allow Windows Messenger to be Run: (5.017: CAT I) Enabled,,
CCE-3306-8,"The ""Do Not Automatically Start Windows Messenger"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Messenger\Client\PreventAutoRun  ,,CCE-309,,,8.3.4.2 Do Not Automatically Start Windows Messenger Intially: (5.029: CAT I) Enabled,,
CCE-3728-3,"The ""Hide Property Pages"" policy should be set correctly for the Task Scheduler.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Task Scheduler5.0\Property Pages  ,,CCE-785,,,7.6.15 Task Scheduler Service: (5.035: CAT III) Hide Property Page is Enabled,,
CCE-3746-5,"The ""Prohibit New Task Creation"" policy should be set correctly for the Task Scheduler.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Task Scheduler5.0\Task Creation  ,,CCE-578,,,7.6.15 Task Scheduler Service: (5.036: CAT III) Prohibit New Task Creation is Enabled,,
CCE-3654-1,"The ""Limit Users to One Remote Session"" policy should be set correctly for Terminal Services.  ",(1) enabled/disabled,(1)  HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\fSingleSessionPerUser  ,,CCE-507,,,8.3.2.2 Limit User to One Remote Session: (5.038: CAT II) Enabled,,
CCE-3786-1,"The ""Limit Number of Connections"" policy should be set correctly for Terminal Services.",(1) Maximum number of connections allowed,(1)  HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\MaxInstanceCount  ,,CCE-80,,,8.3.2.3 Limit Number of Connections: (5.039: CAT II) Enabled,,
CCE-3790-3,"The ""Do Not Allow New Client Connections"" policy should be set correctly for Terminal Services.",(1) enabled/disabled,(1)  HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\fDenyTSConnections  ,,CCE-401,,,8.3.2.4 Do Not Allow New Client Connections: (5.040: CAT II) Enabled,,
CCE-3808-3,"The ""Do Not Allow Local Administrators to Customize Permissions"" policy should be set correctly for Terminal Services.",(1) enabled/disabled,(1)  HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\fWritableTSCCPermTab  ,,CCE-824,,,5.6.3.3 [A] Terminal Services - Do Not Allow Local Administrators to Customize Permissions: Enabled,,
CCE-3848-9,"The ""Remote Control Settings"" policy should be set correctly for Terminal Services.",(1) enabled/disabled,(1)  HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\Shadow  ,,CCE-190,,,"5.6.3.4 [A] Terminal Services - Remote Control Settings: ""Set rules for remote control of Terminal Services user settings: Enabled",,
CCE-3666-5,"The ""Always Prompt Client for Password upon Connection"" policy should be set correctly for Terminal Services.",(1) enabled/disabled,(1)  HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\fPromptForPassword  ,,CCE-855,,,5.6.3.5 [A] Terminal Services - Always prompt client for password upon connections: Enabled,,
CCE-3812-5,"The ""Set Client connection Encryption Level"" policy should be set correctly for Terminal Services.",(1) encryption level,"(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\MinEncryptionLevel  
(2) Computer Configuration\Administrative Templates\Windows Components\ Terminal Services\Encryption and Security\Set client connection encryption level",,CCE-397,"Table 3.255 Set client connection encryption level: High (Legacy Client, Enterprise Client, and High Security)",,5.6.3.6 [A] Terminal Services - Set Client Connection Encryption Level: Enabled,"Table 4.31 Client Connection Encryption Level Setting Recommendation: Set client connection encryption level, High (Legacy, Enterprise, and Specialized Security)
Table 5.10 Recommended Terminal Services Settings: Set client connection encryption level",
CCE-3710-1,"The ""Do not Use Temp folders per Session"" policy should be set correctly for Terminal Services.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\PerSessionTempDir  ,,CCE-670,,,8.3.2.5 Do Not Use Temp Folders per Session: (5.044: CAT II) Disabled,,
CCE-3627-7,"The ""Do not Delete Temp folder on exit"" policy should be set correctly for Terminal Services.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\DeleteTempDirsOnExit  ,,CCE-961,,,8.3.2.6 Do Not Delete Temp Folder upon Exit: (5.045: CAT II) Disabled,,
CCE-2875-3,"The ""Set time limit for disconnected sessions"" policy should be set correctly for Terminal Services.",(1) Time Limit (minutes),(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\MaxDisconnectionTime  ,,CCE-920,,,"5.6.3.10 [A] Terminal Services - Set time Limit for Disconnected Sessions: Enabled (""End a disconnected session"" is set to ""1"")",,
CCE-3665-7,"The ""Set time limit for idle sessions"" policy should be set correctly for Terminal Services.",(1) Time limit (minutes),(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\MaxIdleTime  ,,CCE-123,,,8.3.2.7 Set Time Limit for Idle Sessions: (5.047: CAT II) Enabled and set to no more than 15 minutes,,
CCE-3683-0,"The ""Allow Reconnection from Original Client Only"" policy should be set correctly for Terminal Services.",(1) enabled/disabled,(1)  HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\fReconnectSame  ,,CCE-524,,,5.6.3.12 [A] Terminal Services - Allow Reconnection from Original Client Only: Enabled,,
CCE-3577-4,"The ""Terminate session when time limits are reached"" policy should be set correctly for Terminal Services.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\fResetBroken  ,,CCE-568,,,8.3.2.8 Terminate Session When Time Limits are Reached: (5.049: CAT II) Enabled,,
CCE-3828-1,"The ""Enable Keep-Alive Messages"" policy should be set correctly for Terminal Services.",(1) enabled/disabled,(1)  HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\KeepAliveEnable  ,,CCE-705,,,8.3.2.1 Keep-Alive Messages: (5.037: CAT III) Enabled,,
CCE-3599-8,"The ""Allow Solicited Remote Assistance"" policy should be set correctly for Terminal Services.",(1) enabled/disabled,(1)  HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\fAllowToGetHelp  ,,CCE-859,,,5.6.8.1 [A] Remote Assistance - Solicited Remote Assistance: Disabled,,
CCE-3617-8,"The ""Allow Unsolicited Remote Assistance"" policy should be set correctly for Terminal Services.",(1) enabled/disabled,(1)  HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Terminal Services\fAllowUnsolicited ,,CCE-434,,,5.6.8.2 [A] Remote Assistance - Offer Remote Assistance: Disabled,,
CCE-3758-0,"The ""Enable Error Reporting"" policy should be set correctly.  ",(1) enabled/disabled,"(1)  HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\PCHealth\ErrorReporting\DoReport  
(2) Computer Configuration\Administrative Templates\System\Internet Communications Management\Internet Communications settings\Tuff off Windows Error Reporting",,CCE-592,"Table 3.257 Error Reporting: Disabled (Legacy Client, Enterprise Client, and High Security)",,5.6.9.1 Report Errors: Disabled,"Table 4.33 Recommended Error Reporting Settings: Turn off Windows Error Reporting, Enabled (Legacy, Enterprise, and Specialized Security)
Table 5.12 Recommended Error Reporting Settings: Turn off Windows Error Reporting
Table 12.4 Recommended Error Reporting Settings, Enabled (Legacy, Enterprise, and Specialized Security)",
CCE-3700-2,"The ""Enforce user logon restrictions"" policy should be set correctly.  ",(1) enabled/disabled,,,CCE-227,,,5.4.3.1 [M] User Logon Restrictions: Enforce user logon restrictions: Enabled,,
CCE-3237-5,"The ""Maximum Service Ticket Litfetime"" policy should be set correctly.  ",(1) number of minutes,,,CCE-6,,,5.4.3.2 [M] Service Ticket Lifetime: Maximum lifetime for service ticket: 600 minutes,,
CCE-3625-1,"The ""Maximum User Ticket Lifetime"" policy should be set correctly.  ",(1) number of hours,,,CCE-37,,,5.4.3.3 [M] User Ticket Lifetime: Maximum lifetime for user ticket: 10 hours,,
CCE-3396-9,"The ""Maximum tolerance for computer clock synchronization"" policy should be set correctly.  ",(1) number of minutes,,,CCE-588,,,5.4.3.5 [M] Computer Clock Synchronization: Maximum tolerance for computer clock synchronizations: 5 minutes,,
CCE-3788-7,The startup type of the Removable Storage service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\NtmsSvc\Start
(2) defined by the Services Administrative Tool",,CCE-420,"Table 3.199 Removable Storage: Disabled (Legacy Client, Enterprise Client, and High Security)",,,,
CCE-3806-7,"The ""Allow automatic updates immediate installation"" setting should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Administrative Templates/Windows Components/Windows Update/Allow Automatic Updates immediate installation,,CCE-861,Table 11.3 Automatic Updates: Disabled,,,,
CCE-3608-7,"The ""Automatic Updates detection frequency"" should be set correctly.",(1) number of hours,(1) Computer Configuration/Administrative Templates/Windows Components/Windows Update/Automatic Updates detection frequency,,CCE-244,Table 11.3 Automatic Updates: Disabled,,,,
CCE-3740-8,Automatic updates should be enabled or disabled as appropriate.,(1) enabled/disabled,(1) Computer Configuration/Administrative Templates/Windows Components/Windows Update/Configure Automatic Updates,,CCE-306,Table 11.3 Automatic Updates: Disabled,,,,
CCE-3277-1,"The ""No auto-restart with logged on users for scheduled automatic updates installations"" setting should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Administrative Templates/Windows Components/Windows Update/No auto-restart with logged on users for scheduled automatic updates installations,,CCE-641,Table 11.3 Automatic Updates: Disabled,,,,
CCE-3661-6,"The ""Reschedule Automatic Updates scheduled installations"" setting should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Administrative Templates/Windows Components/Windows Update/Reschedule Automatic Updates scheduled installations,,CCE-804,Table 11.3 Automatic Updates: Disabled,,,,
CCE-3730-9,"The ""Specify intranet Microsoft update service location"" setting should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Administrative Templates/Windows Components/Windows Update/Specify intranet Microsoft update service location,,CCE-932,,,2.2.2 Microsoft Software Updates Services: Specify intranet Microsoft update service location: enabled,,
CCE-3250-8,The TCPMaxPortsExhausted setting should be properly configured.,(1) number of dropped connection requests,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\TCPMaxPortsExhausted,,CCE-418,,"3.2.1.78 MSS: TCPMaxPortsExhausted, How many dropped connect requests to initiate SYN attack protection: 5",,,
CCE-3413-2,"The ""Security Zones: Use Only Machine Settings"" setting should be configured correctly.",(1) enabled/disabled," HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Use_HKLM_only  Local Internet Options: GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer, Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Security_HKLM_only",,CCE-5,,,8.3.1.1 Security Zones: Use Only Machine Settings: (5.028: CAT II) Enabled,,
CCE-3039-5,"The ""Security Zones: Do Not Allow Users to Add/Delete Sites"" setting should be configured correctly.",(1) enabled/disabled," HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Security_Zones_Map_Edit  Local Internet Options: GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer, Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Security_zones_map_edit",,CCE-146,,,8.3.1.3 Security Zones: Do Not Allow Users to Add/Delete Sites: (5.030: CAT II) Enabled,,
CCE-3810-9,"The ""Disable Periodic Check For Internet Explorer Software Updates"" setting should be configured correctly.",(1) enabled/disabled," HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Internet Explorer\InfoDelivery\Restrictions\NoUpdateCheck  Local Internet Options: GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer, Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Internet Explorer\Infodelivery\Restrictions\NoUpdateCheck",,CCE-212,,,8.3.1.6 Disable Peridoic Check for Internet Explorer Software Updates: (5.033: CAT II) Enabled,,
CCE-3832-3,"The ""Disable Software Update Shell Notifications on Program Launch"" setting should be configured correctly.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoMSAppLogo5ChannelNotify 
(2) Local Internet Options: 
(3) GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer/Internet Control Panel/Security Features/Restrict File Download
(4) Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_RESTRICT_FILEDOWNLOAD\(Reserved)
(5) [HKLM | HKCU]\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_RESTRICT_FILEDOWNLOAD\explorer.exe
(6) [HKLM | HKCU]\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_RESTRICT_FILEDOWNLOAD\iexplore.exe",,CCE-622,,,8.3.1.7 Disable Software Update Shell Notificiations on Program Launch: (5.034: CAT II) Disabled,,
CCE-3598-0,"The ""Disable Automatic Install of Internet Explorer Components"" setting should be configured correctly.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Internet Explorer\InfoDelivery\Restrictions\NoJITSetup
(2) Local Internet Options: 
(3) GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer
(4) Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Internet Explorer\Infodelivery\Restrictions\NoJITSetup",,CCE-684,,,8.3.1.5 Disable Automatic Install of Internet Explorer Components: (5.032: CAT II) Enabled,,
CCE-3713-5,"The ""Make Proxy Settings Per-Machine (Rather Then Per-User)"" setting should be configured correctly.",(1) number of proxy settings,"(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\ProxySettingsPerUser,
(2) Local Internet Options: 
(3) GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer, 
(4) Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\ProxySettingsPerUser",,CCE-693,,,8.3.1.4 Make Proxy Settings Per Machine: (5.031: CAT II) Enabled,,
