Unnamed: 0,Last modified: 2012-03-13,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
CCE-2833-2,The required permissions for the file %SystemRoot%\System32\Regedt32.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-865,regedt32.exe ACL (CID:2020),%SystemRoot%\system32\regedt32.exe,4.4.1.18 %SystemRoot%\system32\regedt32.exe,,,%SystemRoot%\system32\Regedt32.exe Table: 9.20 Value: Administrators: Full System: Full,regedt32.exePermissions,oval:gov.nist.1:def:147,regedt32.exePermissions,oval:gov.nist.fdcc.xp:def:147,,,,
CCE-2855-5,The required permissions for the file %SystemRoot%\System32\regini.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-543,regini.exe ACL (CID:2021),%SystemRoot%\system32\regini.exe,,,,%SystemRoot%\system32\regini.exe Table: 9.21 Value: Administrators: Full System: Full,regini.exePermissions,oval:gov.nist.1:def:148,regini.exePermissions,oval:gov.nist.fdcc.xp:def:148,,,,
CCE-2894-4,The required permissions for the file %SystemRoot%\System32\regsvr32.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-657,regsvr32.exe ACL (CID:2022),,4.4.1.19 %SystemRoot%\system32\regsvr32.exe,,,%SystemRoot%\system32\regsvr32.exe Table: 9.22 Value: Administrators: Full System: Full,regsvr32.exePermissions,oval:gov.nist.1:def:149,regsvr32.exePermissions,oval:gov.nist.fdcc.xp:def:149,,,,
CCE-2899-3,The required permissions for the file %SystemRoot%\System32\Rexec.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-274,rexec.exe ACL (CID:2023),%SystemRoot%\system32\rexec.exe,4.4.1.20 %SystemRoot%\system32\rexec.exe,,,%SystemRoot%\system32\rexec.exe Table: 9.23 Value: Administrators: Full System: Full,rexec.exePermissions,oval:gov.nist.1:def:150,rexec.exePermissions,oval:gov.nist.fdcc.xp:def:150,,,,
CCE-2546-0,The required permissions for the file %SystemRoot%\System32\route.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-168,route.exe ACL (CID:2024),%SystemRoot%\system32\route.exe,,,,%SystemRoot%\system32\route.exe Table: 9.24 Value: Administrators: Full System: Full,route.exePermissions,oval:gov.nist.1:def:151,route.exePermissions,oval:gov.nist.fdcc.xp:def:151,,,,
CCE-2674-0,The required permissions for the file %SystemRoot%\System32\Rsh.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-353,rsh.exe ACL (CID:2025),%SystemRoot%\system32\rsh.exe,4.4.1.21 %SystemRoot%\system32\rsh.exe,,,%SystemRoot%\system32\rsh.exe Table: 9.25 Value: Administrators: Full System: Full,rsh.exePermissions,oval:gov.nist.1:def:152,rsh.exePermissions,oval:gov.nist.fdcc.xp:def:152,,,,
CCE-2070-1,The required permissions for the file %SystemRoot%\System32\RSoP.msc should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-27,,%SystemRoot%\system32\RSoP.msc,,,,,,,,,,,,
CCE-2762-3,The required permissions for the file %SystemRoot%\System32\runas.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-340,,,4.4.1.22 %SystemRoot%\system32\runas.exe,,,,,,,,,,,
CCE-2176-6,The required permissions for the file %SystemRoot%\System32\sc.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-516,sc.exe ACL (CID:2026),,4.4.1.23 %SystemRoot%\system32\sc.exe,,,%SystemRoot%\system32\sc.exe Table: 9.26 Value: Administrators: Full System: Full,sc.exePermissions,oval:gov.nist.1:def:153,sc.exePermissions,oval:gov.nist.fdcc.xp:def:153,,,,
CCE-2198-0,The required permissions for the file %SystemRoot%\System32\Secedit.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-922,secedit.exe ACL (CID:2027),%SystemRoot%\system32\secedit.exe,,,,%SystemRoot%\system32\secedit.exe Table: 9.27 Value: Administrators: Full System: Full,secedit.exePermissions,oval:gov.nist.1:def:154,secedit.exePermissions,oval:gov.nist.fdcc.xp:def:154,,,,
CCE-2185-7,The required permissions for the file %SystemRoot%\System32\secpol.msc should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-847,,%SystemRoot%\system32\secpol.msc,,,,,,,,,,,,
CCE-2458-8,The required permissions for the file %SystemRoot%\System32\services.msc should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-904,,%SystemRoot%\system32\services.msc,,,,,,,,,,,,
CCE-2872-0,The required permissions for the directory %SystemRoot%\System32\Setup should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-587,,%SystemRoot%\system32\Setup,,,,,,,,,,,,
CCE-2753-2,The required permissions for the directory %SystemRoot%\System32\spool\Printers should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-692,,%SystemRoot%\system32\spool\Printers,,,,,,,,,,,,
CCE-2788-8,The required permissions for the file %SystemRoot%\System32\subst.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-921,subst.exe ACL (CID:2028),,4.4.1.24 %SystemRoot%\system32\subst.exe,,,%SystemRoot%\system32\subst.exe Table: 9.28 Value: Administrators: Full System: Full,subst.exePermissions,oval:gov.nist.1:def:155,subst.exePermissions,oval:gov.nist.fdcc.xp:def:155,,,,
CCE-2797-9,The required permissions for the file %SystemRoot%\System32\systeminfo.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-225,systeminfo.exe ACL (CID:2029),%SystemRoot%\system32\systeminfo.exe,,,,%SystemRoot%\system32\systeminfo.exe Table: 9.29 Value: Administrators: Full System: Full,systeminfo.exePermissions,oval:gov.nist.1:def:156,systeminfo.exePermissions,oval:gov.nist.fdcc.xp:def:156,,,,
CCE-2691-4,The required permissions for the file %SystemRoot%\System32\telnet.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-159,telnet.exe ACL (CID:2030),,4.4.1.25 %SystemRoot%\system32\telnet.exe,,,%SystemRoot%\system32\telnet.exe Table: 9.30 Value: Administrators: Full System: Full,telnet.exePermissions,oval:gov.nist.1:def:157,,,,,,
CCE-2731-8,The required permissions for the file %SystemRoot%\System32\tftp.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-348,tftp.exe ACL (CID:2031),%SystemRoot%\system32\tftp.exe,4.4.1.26 %SystemRoot%\system32\tftp.exe,,,%SystemRoot%\system32\tftp.exe Table: 9.31 Value: Administrators: Full System: Full,tftp.exePermissions,oval:gov.nist.1:def:158,tftp.exePermissions,oval:gov.nist.fdcc.xp:def:158,,,,
CCE-1937-2,The required permissions for the file %SystemRoot%\System32\tlntsvr.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-718,tlntsvr.exe ACL (CID:2032),,4.4.1.27 %SystemRoot%\system32\tlntsvr.exe,,,%SystemRoot%\system32\tlntsvr.exe Table: 9.32 Value: Administrators: Full System: Full,tlntsvr.exePermissions,oval:gov.nist.1:def:159,tlntsvr.exePermissions,oval:gov.nist.fdcc.xp:def:159,,,,
CCE-2857-1,The required permissions for the file %SystemRoot%\System32\wmimgmt.msc should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-154,,%SystemRoot%\system32\wmimgmt.msc,,,,,,,,,,,,
CCE-2738-3,The required permissions for the directory %SystemRoot%\Tasks should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-322,,%SystemRoot%\Tasks,,,,,,,,,,,,
CCE-2619-5,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-279,,HKEY_LOCAL_MACHINE\SOFTWARE,4.4.2.1 HKLM\Software,,,,,,,,,,,
CCE-2284-8,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography/Calais should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-59,,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography\Calais,,,,,,,,,,,,
CCE-2809-2,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\MSDTC should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-90,,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\MSDTC,4.4.2.9 HKLM\Software\Microsoft\MSDTC,,,,,,,,,,,
CCE-1943-0,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\MSDTC\Security\XAKey should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-477,,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\MSDTC\Security\XAKey,,,,,,,,,,,,
CCE-2612-0,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\NetDDE should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-394,,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\NetDDE,,,,,,,,,,,,
CCE-2758-1,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\UPnP Device Host should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-826,,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\UPnP Device Host,,,,,,,,,,,,
CCE-2401-8,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Asr\Commands should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-618,,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Asr\Commands,,,,,,,,,,,,
CCE-2921-5,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Perflib should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-19,,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Perflib,,,,,,,,,,,,
CCE-2392-9,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\SeCEdit should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-363,,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\SeCEdit,4.4.2.11 HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\SeCEdit,,,,,,,,,,,
CCE-2771-4,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Group Policy should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-790,,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Group Policy,,,,,,,,,,,,
CCE-2793-8,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-268,,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer,4.4.2.2 HKLM\Software\Microsoft\Windows\CurrentVersion\Installer,,,,,,,,,,,
CCE-2207-9,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-321,,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies,4.4.2.3 HKLM\Software\Microsoft\Windows\CurrentVersion\Policies,,,,,,,,,,,
CCE-2625-2,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Ratings should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-131,,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Ratings,4.4.2.8 HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Ratings,,,,,,,,,,,
CCE-2736-7,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Telephony should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-34,,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Telephony,,,,,,,,,,,,
CCE-2630-2,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-135,,HKEY_LOCAL_MACHINE\SYSTEM,4.4.2.4 HKLM\System,,,,,,,,,,,
CCE-2775-5,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\clone should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-558,,HKEY_LOCAL_MACHINE\SYSTEM\clone,,,,,,,,,,,,
CCE-2300-2,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Class should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-837,,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Class,,,,,,,,,,,,
CCE-2172-5,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Network should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-9,,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Network,,,,,,,,,,,,
CCE-1960-4,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\SecurePipeServers\winreg should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-934,Winreg ACL (CID:237),HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\SecurePipeServers\winreg,,,,,,,,,,,,
CCE-2859-7,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Wmi\Security should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-53,,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Wmi\Security,,,,,,,,,,,,
CCE-2938-9,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-269,,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum,4.4.2.5 HKLM\System\CurrentControlSet\Enum,,,,,,,,,,,
CCE-2850-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Hardware Profiles should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-960,,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Hardware Profiles,,,,,,,,,,,,
CCE-2590-8,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\AppMgmt\Security should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-613,,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\AppMgmt\Security,,,,,,,,,,,,
CCE-2484-4,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\ClipSrv\Security should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-930,,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\ClipSrv\Security,,,,,,,,,,,,
CCE-2524-7,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\CryptSvc\Security should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-163,,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\CryptSvc\Security,,,,,,,,,,,,
CCE-2907-4,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\DNSCache should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-978,,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\DNSCache,,,,,,,,,,,,
CCE-2911-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Ersvc\Security should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-877,,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Ersvc\Security,,,,,,,,,,,,
CCE-2555-1,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Eventlog\Security should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-683,,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Eventlog\Security,,,,,,,,,,,,
