Unnamed: 0,Last modified: 2009-05-15,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
CCE-5251-4,The startup type of the Windows Installer service should be correct.,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\MSIServer\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4987-4,The startup type of the Windows System Resource Manager (WSRM) service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\WindowsSystemResourceManager\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5299-3,The startup type of the WinHTTP Web Proxy Auto-Discovery service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\WinHttpAutoProxySvc\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4524-5,The startup type of the Services for Unix Trivial FTP Daemon (TFTP) service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\TFTPD\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5268-8,The startup type of the Services for Unix Client for NFS service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Client for NFS\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4894-2,The startup type of the Services for Unix Server for PCNFS service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\KePcnfsd\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5220-9,The startup type of the Services for Unix Perl Socket service should be correct.,(1) automatic/manual/disabled,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy",,,,,10.8.20-23
CCE-5127-6,The startup type of the Services for Unix User Name Mapping service service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Mapsvc\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5429-6,The startup type of the Services for Unix Windows Cron service should be correct.,(1) automatic/manual/disabled,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy",,,,,10.8.20-23
CCE-4686-2,The startup type of the Print Server for Macintosh service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\MacPrint\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4316-6,The startup type of the Remote Installation Services (aka Boot Information Negotiation Layer or BNLSVC) service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\BINLSVC\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5050-0,The startup type of the Remote Server Manager service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\AppMgr\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5125-0,The startup type of the Remote Server Monitor service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Appmon\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4640-9,The startup type of the Remote Storage Notification service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Remote_Storage_User_Link\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4326-5,The startup type of the Remote Storage Server service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Remote_Storage_Server\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5218-3,The startup type of the Windows Media Services service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\WMServer\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4632-6,The startup type of the Services for Netware Service Advertising Protocol (SAP) Agent service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\NwSapAgent\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5209-2,The startup type of the Web Element Manager service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\elementmgr\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5222-5,The startup type of the Remote Installation Services Single Instance Storage (SIS) Groveler service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Groveler\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4993-2,The startup type of the TCP/IP Print Server (aka lpd print server or LPDSVC) service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\LPDSVC\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5165-6,The startup type of the Terminal Services Licensing service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\TermServLicensing\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5013-8,The startup type of the client-side Domain Name Service cache (aka DNS Client) service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\DNSCache\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5105-2,The startup type of the COM+ Event System service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventSystem\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4391-9,The startup type of the Event Log service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4735-7,The startup type of the Infrared Monitor service service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Irmon\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5295-1,The startup type of the DHCP Client service should be correct.,(1) automatic/manual/disabled,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy",,,,,10.8.20-23
CCE-4329-9,The startup type of the Services for Unix Server for NFS service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\nfssrvr\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4328-1,The startup type of the System Event Notification service should be correct.,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SENS\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4943-7,The startup type of the NTLM Security Support Provider service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\NtLmSsp\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4340-6,The startup type of the Performance Logs and Alerts service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SysmonLog\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4506-2,The startup type of the Plug and Play service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\PlugPLay\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5033-6,The startup type of the Protected Storage service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\ProtectedStorage\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5112-8,The startup type of the QoS Admission Control (RSVP) service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\RSVP\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5064-1,The startup type of the Remote Procedure Call (RPC) service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\RpcSs\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5328-0,The startup type of the Print Spooler service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Spooler\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5174-8,The startup type of the Removable Storage service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\NtmsSvc\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5208-4,The startup type of the Server service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Lanmanserver\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4343-0,The startup type of the Security Accounts Manager service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SamSs\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4740-7,The startup type of the Network Connections service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Netman\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4349-7,The startup type of the Logical Disk Manager service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Dmserver\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5248-0,The startup type of the Logical Disk Manager Administrative service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Dmadmin\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5155-7,The startup type of the Net Logon service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Netlogon\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5124-3,The startup type of the File Replication service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\WNtFrs\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,"10.8.20-23, 10.8.20-16"
CCE-5345-4,The startup type of the Kerberos Key Distribution Center service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Kdc\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,"10.8.20-23, 10.8.20-16"
CCE-4613-6,The startup type of the Intersite Messaging service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\IsmServ\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,"10.8.20-23, 10.8.20-16"
CCE-5186-2,The startup type of the Remote Procedure Call (RPC) Locator service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Rpclocator\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,"10.8.20-23, 10.8.20-16"
CCE-5331-4,The startup type of the Distributed File System service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Dfs\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,"10.8.20-23, 10.8.20-16"
CCE-5190-4,The startup type of the Windows Internet Name Service (WINS) service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\WINS\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,"10.8.20-23, 10.8.20-26"
CCE-5269-6,The startup type of the Windows Time service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\W32Time\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,"10.8.20-23, 10.8.20-28"
CCE-5286-0,The Terminal Services fDisableCdm setting should be set correctly.,(1) enabled/disabled,"(1) Terminal Service Configuration Tool 
(2) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\fDisableCdm",,,,,10.8.20-20
CCE-4864-5,The  Terminal Services fDisableClip setting should be set correctly.,(1) enabled/disabled,"(1) Terminal Service Configuration Tool 
(2) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\fDisableClip",,,,,10.8.20-20
CCE-4773-8,Inheritance of the shadow setting on the terminal server for remote control from another source should be set correctly.,(1) enabled/disabled,"(1) Terminal Service Configuration Tool 
(2) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\fInheritShadow",,,,,10.8.20-20
CCE-5113-6,The  Terminal Services remote control configuration is set correctly.,(1) deny/obtain-interact/not-obtain-interact/obtain-display/not-obtain-display,"(1) Terminal Service Configuration Tool 
(2) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\Shadow",,,,,
CCE-5298-5,The  Terminal Services fDisableCam setting should be set correctly.,(1) enabled/disabled,"(1) Terminal Service Configuration Tool 
(2) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\fDisableCam",,,,,10.8.20-20
CCE-4733-2,The  Terminal Services fDisableCcm setting should be set correctly.,(1) enabled/disabled,"(1) Terminal Service Configuration Tool 
(2) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\fDisableCcm",,,,,10.8.20-20
CCE-5183-9,The  Terminal Services fDisableLPT setting should be set correctly.,(1) enabled/disabled,"(1) Terminal Service Configuration Tool 
(2) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\fDisableLPT",,,,,10.8.20-20
CCE-5258-9,The required permissions for the directory %SystemDrive%\perflogs should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-08
CCE-5271-2,The required permissions for the directory %SystemDrive%\i386 should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-08
CCE-4357-0,The required permissions for the directory %ProgramFiles%\Common Files\SpeechEngines\TTS should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-06
CCE-5031-0,The required permissions for the file %SystemRoot%\_default.plf should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4485-9,The required permissions for the directory %SystemRoot%\addins should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5314-0,The required permissions for the directory %SystemRoot%\appPatch should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5325-6,The required permissions for the file %SystemRoot%\clock.avi should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4937-9,The required permissions for the directory %SystemRoot%\Connection Wizard should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4954-4,The required permissions for the file %SystemRoot%\Driver Cache should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4531-0,The required permissions for the file %SystemRoot%\explorer.scf should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5237-3,The required permissions for the file %SystemRoot%\explorer.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5143-3,The required permissions for the directory %SystemRoot%\Help should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4862-9,The required permissions for the file %SystemRoot%\inf\unregmp2.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4989-0,The required permissions for the directory %SystemRoot%\Java should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5227-4,The required permissions for the file %SystemRoot%\mib.bin should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5051-8,The required permissions for the directory %SystemRoot%\msagent should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5207-6,The required permissions for the file %SystemRoot%\msdfmap.ini should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4392-7,The required permissions for the directory %SystemRoot%\mui should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5111-0,The required permissions for the directory %SystemRoot%\security\templates should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4520-3,The required permissions for the directory %SystemRoot%\speech should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5225-8,The required permissions for the file %SystemRoot%\system.ini should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4374-5,The required permissions for the file %SystemRoot%\system\setup.inf should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4585-6,The required permissions for the file %SystemRoot%\system\stdole.tlb should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4823-1,The required permissions for the directory %SystemRoot%\twain_32 should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5338-9,The required permissions for the directory %SystemRoot%\System32\cacls.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4668-0,The required permissions for the directory %SystemRoot%\System32\attrib.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5210-0,The required permissions for the directory %SystemRoot%\System32\CatRoot should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-07
CCE-4558-3,The required permissions for the directory %SystemRoot%\System32\config\systemprofile should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-07
CCE-4381-0,The required permissions for the file %SystemRoot%\System32\debug.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4908-0,The required permissions for the directory %SystemRoot%\System32\dhcp should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-07
CCE-5001-3,The required permissions for the directory %SystemRoot%\System32\drivers should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-07
CCE-4785-2,The required permissions for the file %SystemRoot%\System32\eventtriggers.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5379-3,The required permissions for the file %SystemRoot%\System32\edlin.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5318-1,The required permissions for the file %SystemRoot%\System32\eventcreate.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4850-4,The required permissions for the directory %SystemRoot%\System32\Export should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-07
CCE-4820-7,The required permissions for the file %SystemRoot%\System32\ipconfig.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-07
CCE-5333-0,The required permissions for the file %SystemRoot%\System32\nslookup.exee should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4787-8,The required permissions for the file %SystemRoot%\System32\netstat.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4985-8,The required permissions for the file %SystemRoot%\System32\nbtstat.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5037-7,The required permissions for the file %SystemRoot%\System32\ftp.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5104-5,The required permissions for the directory %SystemRoot%\System32\LogFiles should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-07
CCE-5196-1,The required permissions for the file %SystemRoot%\System32\mshta.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4460-2,The required permissions for the directory %SystemRoot%\System32\mui should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-07
CCE-4681-3,The required permissions for the file %SystemRoot%\System32\net.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5213-4,The required permissions for the file %SystemRoot%\System32\netsh.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4398-4,The required permissions for the file %SystemRoot%\System32\net1.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4619-3,The required permissions for the file %SystemRoot%\System32\reg.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5118-5,The required permissions for the file %SystemRoot%\System32\regini.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5211-8,The required permissions for the file %SystemRoot%\System32\regsvr32.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5308-2,The required permissions for the file %SystemRoot%\System32\route.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5202-7,The required permissions for the file %SystemRoot%\System32\sc.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4528-6,The required permissions for the directory %SystemRoot%\System32\ShellExt should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-07
CCE-4545-0,The required permissions for the file %SystemRoot%\System32\subst.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4906-4,The required permissions for the file %SystemRoot%\System32\systeminfo.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5232-4,The required permissions for the file %SystemRoot%\System32\telnet.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-5133-4,The required permissions for the file %SystemRoot%\System32\tftp.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4697-9,The required permissions for the directory %SystemRoot%\System32\wbem should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-07
CCE-4860-3,The required permissions for the file %SystemRoot%\System32\tlntsvr.exe should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-09
CCE-4383-6,The required permissions for the directory %SystemRoot%\System32\wbem\mof should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-07
CCE-5267-0,The required permissions for the directory %SystemRoot%\System32\wbem\repository should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-07
CCE-5046-8,The required permissions for the directory %SystemRoot%\System32\wbem\logs should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-07
CCE-5373-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4738-1,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Classes\.hlp should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4394-3,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Classes\helpfile should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
